"id","AREA_SQKM","Long","Lat","Age_0_4_yr_M","Age_0_4_yr_F","Age_5_14_yr_M","Age_5_14_yr_F","Age_15_19_yr_M","Age_15_19_yr_F","Age_20_24_yr_M","Age_20_24_yr_F","Age_25_34_yr_M","Age_25_34_yr_F","Age_35_44_yr_M","Age_35_44_yr_F","Age_45_54_yr_M","Age_45_54_yr_F","Age_55_64_yr_M","Age_55_64_yr_F","Age_65_74_yr_M","Age_65_74_yr_F","Age_75_84_yr_M","Age_75_84_yr_F","Age_85ov_M","Age_85ov_F","Counted_Census_Night_home_M","Counted_Census_Night_home_F","Count_Census_Nt_Ewhere_Aust_M","Count_Census_Nt_Ewhere_Aust_F","Indigenous_psns_Aboriginal_M","Indigenous_psns_Aboriginal_F","Indig_psns_Torres_Strait_Is_M","Indig_psns_Torres_Strait_Is_F","Indig_Bth_Abor_Torres_St_Is_M","Indig_Bth_Abor_Torres_St_Is_F","Indigenous_P_Tot_M","Indigenous_P_Tot_F","Birthplace_Australia_M","Birthplace_Australia_F","Birthplace_Elsewhere_M","Birthplace_Elsewhere_F","Lang_spoken_home_Eng_only_M","Lang_spoken_home_Eng_only_F","Lang_spoken_home_Oth_Lang_M","Lang_spoken_home_Oth_Lang_F","Australian_citizen_M","Australian_citizen_F","High_yr_schl_comp_Yr_12_eq_M","High_yr_schl_comp_Yr_12_eq_F","Count_psns_occ_priv_dwgs_M","Count_psns_occ_priv_dwgs_F","Count_Persons_other_dwgs_M","Count_Persons_other_dwgs_F","Median_mortgage_repay_monthly","Median_Tot_prsnl_inc_weekly","Median_Tot_fam_inc_weekly","Average_num_psns_per_bedroom","Median_Tot_hhd_inc_weekly","Average_household_size","Total_Total","M_Tot_Married","M_Tot_Separated","M_Tot_Divorced","M_Tot_Widowed","M_Tot_Never_Married","F_Tot_Married","F_Tot_Separated","F_Tot_Divorced","F_Tot_Widowed","F_Tot_Never_Married","Tot_Indigenous_M","Tot_Indigenous_F","Tot_Non_Indigenous_M","Tot_Non_Indigenous_F","Tot_Indig_status_ns_M","Tot_Indig_status_ns_F","SEO_Males","SEO_Females","Buddhism_M","Buddhism_F","Christianity_Tot_M","Christianity_Tot_F","Hinduism_M","Hinduism_F","Islam_M","Islam_F","Judaism_M","Judaism_F","Other_Religions_Tot_M","Other_Religions_Tot_F","No_Religion_M","No_Religion_F","M_Tot_Volunteer","M_Tot_N_a_volunteer","F_Tot_Volunteer","F_Tot_N_a_volunteer","Total_PDs_Dwellings","Total_PDs_Persons","O_OR_Total","O_MTG_Total","R_Tot_Total","lfs_Unmplyed_lookng_for_wrk_M","lfs_Unmplyed_lookng_for_wrk_F","lfs_Tot_LF_M","lfs_Tot_LF_F","M_PGrad_Deg_Total","M_BachDeg_Total","F_PGrad_Deg_Total","F_BachDeg_Total","STATE","DEATHS"
597,3.59673305649519,145.14653989,-37.83935777,335,341,673,591,311,319,302,276,581,602,742,818,666,702,475,594,410,529,373,519,150,275,4843,5394,173,174,10,19,6,0,0,0,16,19,3350,3574,1425,1662,3463,3720,1333,1542,4289,4699,2299,2551,4740,5206,200,311,1972,545,1657,1.1,1275,2.6,10454,2299,64,207,145,1295,2302,109,420,573,1229,15,19,4773,5252,228,298,3462,3721,235,282,2794,3385,66,73,42,47,13,10,52,45,1340,1211,774,2907,1038,3174,4142,9944,1538,1319,806,118,95,2607,2407,256,747,217,897,"VIC",123
598,7.02732504232303,138.6107736,-34.78254033,540,542,955,1050,636,635,577,533,1083,1084,1005,1047,1070,1136,830,868,498,533,247,269,58,122,7221,7602,277,216,135,143,9,4,3,0,147,147,4848,5008,2289,2497,5006,5173,2214,2414,6512,6719,2151,2318,7218,7543,196,241,1394,426,1106,1.1,980,2.8,15199,2851,175,447,130,2399,2860,223,650,478,2014,147,147,7048,7423,304,248,5007,5173,597,656,3839,4363,125,126,214,214,0,4,41,54,2027,1752,570,4995,777,5058,5661,14760,1361,2325,1418,303,266,3822,3209,67,300,56,425,"SA",103
599,259.17420162589,146.78036789,-41.18381172,107,107,191,175,138,103,88,92,111,139,179,211,299,315,358,324,261,263,118,95,18,35,1720,1745,148,114,51,60,4,0,0,3,55,63,1540,1563,214,219,1741,1762,38,40,1696,1706,368,414,1697,1736,136,76,1050,380,902,1.1,732,2.2,3645,807,66,179,54,463,819,51,185,154,367,53,64,1724,1730,91,64,1740,1763,16,11,1042,1152,0,0,0,0,0,3,8,11,548,488,267,1155,353,1140,2223,3432,708,473,311,77,59,809,701,19,63,18,111,"TAS",37
600,1648.84153884045,151.93308445,-26.70866779,277,289,607,636,284,236,149,158,327,391,515,529,621,674,834,877,737,618,270,244,71,67,4342,4430,349,290,144,141,9,4,8,14,161,159,3879,3838,551,648,4394,4408,79,128,4263,4296,884,1076,4314,4402,296,219,1083,354,789,1.1,679,2.4,9232,1975,168,482,125,1061,2008,172,472,365,781,161,159,4290,4363,241,198,4392,4410,34,47,2879,3074,0,7,0,4,0,3,26,38,1175,1050,608,2859,791,2715,4485,8714,1604,1090,855,182,110,1731,1460,21,120,14,237,"QLD",62
601,30.9133832632061,150.85017818,-33.99010072,560,533,1085,996,651,613,648,550,1109,1143,1077,1194,1324,1309,1045,1010,474,529,228,333,67,109,8061,8135,206,185,134,150,7,7,0,3,141,160,5154,5008,2744,2948,5431,5379,2503,2639,7103,7067,3035,3135,7803,7941,449,357,1800,562,1477,1.1,1293,2.8,16550,3431,189,460,127,2415,3425,235,638,504,1988,140,160,7795,7833,334,326,5429,5379,131,178,5436,5793,375,383,510,474,8,3,149,134,1054,849,863,5306,1083,5261,5886,15742,1687,2293,1464,299,270,4533,3739,224,703,198,885,"NSW",74
602,2106.63809891267,115.25541534,-34.03246486,124,123,276,238,109,108,60,57,182,207,333,287,361,357,387,385,249,231,120,137,38,67,1938,1952,300,244,23,18,0,0,0,0,23,18,1677,1628,398,442,2021,2009,64,85,1938,1928,706,843,1866,1915,218,230,1600,536,1210,1.1,948,2.3,4228,1036,53,166,39,546,1051,52,171,159,402,28,12,2067,2084,146,99,2021,2008,19,37,1113,1222,0,5,0,0,0,3,10,10,779,678,500,1158,595,1100,2838,3783,694,427,502,55,26,1175,1016,19,176,25,233,"WA",33
603,4.82024970106703,152.81737306,-25.25700996,180,181,391,381,154,156,105,126,230,265,268,365,317,367,362,461,393,402,215,220,65,88,2500,2866,181,146,85,88,6,3,3,3,94,94,2120,2364,430,499,2495,2761,80,129,2414,2694,655,810,2447,2790,174,213,1517,391,876,1.1,774,2.4,5625,1210,80,182,65,578,1222,113,275,270,570,94,93,2480,2799,107,119,2494,2760,10,22,1720,2033,5,5,11,0,0,0,11,24,647,636,334,1608,474,1803,2395,5240,885,532,697,130,108,964,1002,28,117,14,230,"QLD",87
604,8.86205331585761,115.85013186,-32.15152256,600,534,760,722,328,287,392,432,1204,1312,979,912,595,586,325,346,164,164,93,119,25,65,5170,5307,296,172,36,51,5,0,0,3,41,54,3202,3213,2000,1999,4074,4065,1128,1154,4241,4246,2259,2533,5054,5165,214,256,2340,863,2127,1,1971,2.8,10688,2305,106,191,37,1467,2336,123,303,178,1283,43,51,5164,5180,260,248,4074,4065,133,141,3169,3443,83,86,96,92,3,6,43,57,1469,1247,415,3428,544,3420,3994,10218,519,2258,796,92,115,3364,2855,143,560,124,743,"WA",48
605,23.2100106716905,145.09289177,-38.19507585,492,439,1323,1283,674,672,413,353,420,501,1099,1294,1285,1405,1135,1272,883,911,471,500,155,268,7870,8473,482,424,20,14,3,0,0,0,23,14,6001,6375,1983,2140,7514,7910,501,627,7306,7804,3713,4149,7629,8173,473,517,2167,661,1986,1,1696,2.8,16791,4207,122,360,156,1695,4235,197,547,598,1597,17,20,7997,8551,337,328,7514,7910,65,91,4818,5551,48,72,17,16,17,17,24,24,2559,2347,1237,4912,1635,5114,6420,15800,2610,2531,537,140,128,4395,3980,369,1180,242,1371,"VIC",132
606,16.062446275784,150.93804953,-34.28908703,378,333,732,746,370,304,277,277,484,501,721,816,920,933,720,712,363,366,174,273,63,117,4891,5102,311,277,61,61,4,4,0,0,65,65,4247,4350,717,806,4800,4898,201,293,4743,4917,2185,2396,4842,5045,220,239,2167,694,2015,1.1,1694,2.7,10346,2153,106,317,85,1431,2186,107,414,332,1260,65,64,4915,5116,223,197,4800,4897,73,95,2971,3243,10,14,8,8,5,15,23,28,1646,1523,935,2889,1165,2878,4286,9886,1417,1419,797,151,112,2910,2603,336,726,356,926,"NSW",43
607,8317.61756647194,146.98430276,-33.90016696,231,226,392,436,170,181,129,106,290,285,347,354,440,382,393,367,271,287,193,217,49,102,2706,2739,200,203,120,109,3,5,0,0,123,114,2682,2706,117,123,2782,2840,36,35,2748,2792,524,725,2715,2753,238,166,1080,459,1069,1.1,879,2.4,5872,1251,66,180,84,701,1238,62,151,318,516,120,117,2709,2760,78,65,2783,2840,8,7,2361,2532,4,0,0,0,0,0,3,4,352,264,645,1466,782,1330,2757,5467,1059,603,493,43,57,1566,1214,10,97,12,193,"NSW",52
608,1.95596229685202,115.84736635,-32.05547167,99,81,250,223,181,154,176,164,208,158,212,264,252,304,232,245,164,150,54,86,25,56,1778,1830,75,54,7,0,0,0,0,0,7,0,1068,1091,720,726,1368,1350,426,482,1535,1566,1010,1013,1758,1762,47,97,2100,642,2231,1,1855,2.9,3661,827,15,58,27,578,866,44,91,119,463,3,0,1787,1824,64,62,1369,1349,89,95,1089,1219,40,40,29,23,0,0,20,17,436,362,289,1150,365,1137,1315,3518,524,443,255,56,38,1076,957,116,316,70,379,"WA",30
609,9.3685474602619,144.34212722,-38.17857459,411,377,737,700,409,361,491,495,1011,999,846,905,825,861,720,781,506,614,424,599,172,372,6165,6732,389,332,40,47,3,0,0,0,43,47,5286,5769,909,981,5780,6293,472,513,5789,6394,2335,2775,6049,6597,500,401,1517,528,1289,1.1,957,2.2,13549,2490,169,437,198,2112,2465,201,667,788,1867,41,50,6187,6759,325,254,5779,6293,48,78,3693,4518,56,44,49,34,3,6,49,45,1948,1734,972,4003,1270,4313,6286,12645,2096,1773,1719,198,184,3476,3216,167,631,155,909,"VIC",156
610,6.19613209539525,153.08209507,-27.24686439,217,229,515,436,268,228,225,195,434,430,575,565,568,574,491,528,374,374,193,255,78,158,3733,3827,204,146,77,78,8,0,0,10,85,88,2985,3042,762,750,3576,3603,188,199,3405,3485,1222,1263,3678,3714,170,239,1770,530,1277,1.1,985,2.4,7803,1446,99,349,106,1207,1417,143,428,388,934,87,87,3669,3714,180,173,3577,3601,28,36,2420,2702,16,12,7,8,3,0,15,23,1055,836,403,2556,580,2518,3460,7391,967,992,1081,160,104,2056,1757,31,188,35,319,"QLD",92
611,1.04243341508755,130.88088262,-12.38850389,95,73,165,154,61,66,65,58,144,164,178,148,137,122,126,121,65,54,14,9,3,4,996,939,56,35,103,104,6,0,13,12,122,116,668,615,271,280,719,666,225,242,812,784,333,351,967,921,73,54,1950,820,1876,1.2,1776,3,2012,357,28,67,18,322,352,38,59,39,258,122,117,842,795,89,61,721,665,22,24,534,568,14,6,12,11,0,0,5,8,305,252,126,566,174,489,663,1888,147,243,221,21,15,567,482,19,80,20,106,"NT",7
612,17.4281637759949,150.78071398,-33.76498869,1036,994,1742,1673,881,875,898,923,1832,1979,1760,1692,1647,1643,1384,1422,956,925,404,558,103,232,12225,12611,419,305,466,529,9,13,12,11,487,553,8305,8631,3429,3489,8982,9227,2865,3004,10562,10947,3142,3490,11916,12343,671,575,1777,499,1202,1.1,1059,2.7,25505,4066,469,925,266,4140,4087,540,1178,951,3493,484,555,11380,11721,780,639,8982,9227,118,149,8612,9440,252,251,439,432,4,5,92,101,1923,1475,769,7988,1057,8163,9555,24260,2331,3075,3211,494,446,6319,5063,111,479,100,660,"NSW",186
613,90.1530299962649,150.22302682,-30.98441697,340,312,612,575,281,305,253,281,479,493,473,510,561,548,513,472,400,455,272,354,80,164,4019,4227,245,240,558,560,6,3,6,7,570,570,3802,3938,156,202,3942,4118,72,81,3858,4048,849,1074,3922,4143,491,290,1300,487,1214,1.1,921,2.4,8845,1622,123,245,124,1200,1614,111,273,516,1064,573,569,3476,3695,216,203,3941,4119,8,18,3199,3516,0,0,4,3,3,3,10,7,620,519,604,2361,866,2355,3651,8065,1184,970,1056,124,133,2103,1773,23,170,24,269,"NSW",108
614,36.3103287445182,153.08882921,-27.73675949,92,112,274,271,155,148,121,103,153,166,252,286,374,353,272,230,137,126,61,55,10,16,1827,1769,73,96,25,30,0,0,0,0,25,30,1418,1393,414,398,1628,1613,218,208,1697,1654,555,595,1823,1774,48,49,1865,541,1425,1.1,1326,3.1,3692,780,65,135,26,529,804,51,138,67,420,25,31,1811,1782,65,51,1629,1612,79,62,1194,1262,0,3,9,9,3,0,31,29,440,383,175,1255,262,1126,1265,3598,397,517,227,68,49,1088,886,10,85,12,128,"QLD",14
615,9.71348906084177,115.65654673,-33.36703883,220,181,344,344,234,229,287,253,570,450,485,415,450,469,349,346,213,224,128,200,51,80,3121,3019,209,172,184,150,4,5,0,0,188,155,2241,2354,826,576,2568,2750,190,194,2477,2654,622,857,2632,2788,666,421,1500,524,1247,1.1,1006,2.3,6507,1099,108,260,61,1241,1006,135,332,257,940,189,155,2892,2778,249,258,2569,2750,19,26,1640,1937,13,15,8,9,0,0,14,18,894,782,294,1844,421,1896,2677,5417,542,763,1009,100,118,1623,1378,16,97,9,204,"WA",57
616,2.80421068522378,151.22250336,-33.97213662,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"NSW",0
617,2.9898049221614,144.93846391,-37.7434462,344,317,691,606,283,275,306,224,576,589,793,858,708,704,428,461,254,296,240,312,97,170,4553,4653,168,160,18,19,0,0,0,0,18,19,3372,3549,1147,1117,3010,3064,1532,1617,4128,4349,2053,2183,4483,4599,138,145,1954,595,1730,1.1,1433,2.7,9366,1976,72,195,98,1343,1977,86,271,393,1162,16,21,4516,4646,188,146,3011,3061,61,76,3111,3439,70,28,150,128,3,4,43,30,913,826,491,2936,680,2985,3635,9082,1432,1174,655,111,93,2539,2262,146,628,176,719,"VIC",66
618,61.0769381571294,116.06186088,-32.17759142,200,200,470,436,288,259,234,204,313,321,451,483,604,631,540,585,380,354,157,154,39,26,3472,3523,207,129,33,31,0,0,0,0,33,31,2213,2189,1261,1289,3249,3218,245,282,3159,3169,1223,1438,3397,3441,229,266,1993,648,1876,1,1634,2.7,7335,1761,66,212,64,905,1786,86,256,165,723,31,31,3443,3456,203,165,3250,3218,29,56,2231,2427,8,3,14,22,3,3,17,20,1017,796,454,2315,595,2230,2744,6837,1070,1205,227,80,62,2103,1747,56,233,51,336,"WA",29
619,18637.3606004749,149.32829644,-23.92419654,414,352,613,600,265,250,289,270,647,609,650,544,597,475,417,263,128,97,34,28,4,5,3777,3299,278,195,574,579,9,11,32,28,615,618,3459,2985,272,276,3657,3183,100,87,3552,3083,973,1033,3576,3181,1855,426,1647,818,2446,1.2,2225,2.9,9036,1406,108,227,36,1252,1285,68,145,62,985,614,619,3126,2648,317,226,3657,3182,16,14,2564,2347,3,3,3,0,0,0,7,11,876,703,533,2161,628,1702,3075,6759,387,434,1379,75,86,2418,1553,21,129,20,228,"QLD",25
620,3142.57615195259,150.60711117,-32.45039187,151,129,318,311,134,138,107,101,228,236,309,300,294,291,253,206,149,140,74,77,22,31,1930,1870,110,89,63,67,3,0,0,0,66,67,1769,1687,136,150,1873,1805,47,39,1839,1767,353,508,1817,1732,258,214,1733,608,1620,1.1,1380,2.6,4020,815,53,123,36,547,804,42,100,123,449,66,66,1834,1766,139,127,1871,1807,5,12,1551,1549,0,0,0,0,3,0,3,3,283,220,331,1095,399,986,1527,3549,449,445,397,32,35,1165,913,3,65,12,135,"NSW",20
621,12.3863570483869,143.83665825,-37.55615175,335,332,716,680,538,486,429,499,630,671,707,820,792,898,709,765,430,545,295,428,107,265,5343,6034,343,356,43,34,5,0,0,0,48,34,4811,5431,602,681,5105,5811,326,344,5141,5859,2335,2830,5069,5783,775,774,1400,575,1573,1.1,1120,2.3,12400,2222,127,311,118,1858,2224,180,542,608,1823,49,33,5371,6112,266,245,5106,5811,45,45,3356,4211,37,28,28,25,4,9,37,42,1612,1503,1112,3173,1395,3601,5352,10849,1713,1269,1648,187,155,2988,3034,222,773,223,1010,"VIC",132
622,304.009868306451,148.87606454,-20.24176624,392,323,523,516,239,241,479,499,1174,1056,961,828,825,715,611,503,297,203,85,51,12,18,4973,4652,623,303,66,72,8,4,3,0,77,76,3601,3259,1063,1057,4434,4040,268,315,4079,3728,1917,2017,3955,3850,3103,2815,2100,720,1491,1.1,1272,2.3,13723,1630,173,494,54,2330,1615,146,420,116,1818,77,78,4621,4273,898,603,4434,4040,49,74,2608,2663,12,12,11,4,5,3,8,18,1718,1371,585,3219,695,2841,4419,7806,626,1064,1583,149,141,3285,2763,73,268,63,493,"QLD",29
623,24.3645562765035,153.33942486,-27.846898,512,485,804,725,265,279,295,355,756,801,765,804,514,487,302,296,137,119,40,37,7,8,4244,4274,153,121,62,62,4,3,0,0,66,65,2785,2863,1289,1274,3801,3832,280,317,3241,3354,1538,1699,4065,4133,285,236,2513,708,1669,1.1,1584,3,8719,1563,106,219,22,1170,1599,110,297,68,1110,66,66,4031,4080,300,250,3803,3832,31,36,2575,2818,17,13,21,30,0,3,13,17,1272,1084,390,2422,529,2421,2993,8199,224,953,1530,132,191,2425,2070,87,290,68,374,"QLD",8
624,14.9565766822972,153.3932937,-28.07071086,546,548,1241,1162,765,806,797,843,1182,1265,1278,1428,1233,1592,1223,1397,854,957,479,567,130,229,9318,10451,412,342,68,67,3,3,3,0,74,70,5768,6408,3333,3743,7897,8642,1255,1551,7519,8481,4322,4757,8886,9979,812,861,2000,555,1410,1,1268,2.6,20536,4285,178,534,143,2806,4347,314,998,715,2708,73,70,9064,10115,593,608,7896,8643,176,225,6039,7288,45,44,88,84,34,37,56,61,2352,2152,1117,6146,1616,6713,7826,18866,2201,2435,2415,399,397,5249,5249,283,923,256,1124,"QLD",118
625,21.9001057680347,149.16923268,-21.05980317,472,383,857,792,377,336,298,312,850,771,851,867,808,711,467,383,151,119,50,36,5,10,4486,4465,700,255,98,81,61,51,18,23,177,155,3939,3705,834,814,4577,4301,218,231,4287,4036,1590,1805,4451,4478,346,240,2392,921,2426,1.1,2380,3.1,9517,2075,90,267,29,1398,2005,106,273,94,1066,176,155,4595,4365,414,201,4577,4301,33,36,3182,3253,5,4,12,13,3,3,12,9,1282,1021,434,2986,653,2672,3291,8930,561,1429,960,62,120,3089,2461,76,280,44,512,"QLD",21
626,3107.03671424371,138.51278113,-33.27328684,125,134,314,279,152,104,101,63,224,213,233,261,361,358,368,338,272,233,142,157,44,83,2162,2108,173,115,38,29,0,3,0,0,38,32,2065,1985,172,172,2227,2148,29,29,2185,2097,512,650,2153,2094,130,84,905,462,1075,1.1,845,2.3,4458,1037,58,173,65,563,1042,54,133,229,352,37,33,2213,2125,86,65,2229,2148,6,9,1450,1543,0,3,5,7,4,0,3,13,651,485,693,1088,767,959,2252,4249,863,583,343,45,34,1213,982,12,80,14,200,"SA",53
627,2646.87734763829,117.53679832,-33.59942151,199,161,391,387,141,119,113,130,243,288,293,316,350,311,275,255,187,173,87,111,21,47,2134,2167,166,132,183,198,3,3,0,3,186,204,1761,1754,421,449,1819,1849,383,381,1922,1957,547,580,2115,2141,147,106,1170,529,1160,1.1,943,2.6,4508,930,53,123,49,558,920,74,127,155,477,186,204,2014,2014,100,80,1818,1850,26,30,1342,1438,5,4,192,190,0,4,0,5,531,466,418,1140,494,1116,2005,4257,567,490,545,71,48,1171,942,11,76,12,148,"WA",30
628,74.2868851538814,153.10835394,-27.77216177,155,171,473,420,249,226,178,155,279,279,439,450,531,525,401,376,227,179,57,53,12,18,2849,2755,153,95,53,69,0,0,0,3,53,72,2256,2156,516,506,2702,2578,89,108,2573,2487,829,954,2750,2677,182,148,1950,610,1571,1.1,1515,3.1,5755,1256,83,201,31,803,1278,73,180,93,634,55,71,2726,2607,219,174,2702,2579,17,26,1908,1932,3,0,9,15,4,4,15,16,663,547,322,1820,420,1658,1868,5426,513,1004,232,85,73,1721,1429,22,104,28,208,"QLD",21
629,9.22602634892603,138.67187657,-34.87753444,539,533,1053,1002,587,548,582,599,1206,1223,1294,1316,1153,1235,865,1083,861,1050,648,790,215,412,8730,9530,273,259,60,59,0,4,0,0,60,63,5716,6074,2941,3306,5561,5970,3140,3491,7471,8070,3435,3714,8545,9176,368,556,1500,482,1229,1.1,957,2.4,18644,3907,174,479,269,2583,3934,235,773,1094,2220,62,62,8614,9382,327,346,5561,5970,151,215,5936,6928,184,159,137,137,12,14,171,166,1738,1514,1051,5872,1411,6343,8001,17720,2760,2057,2148,261,228,4572,4164,234,871,202,1128,"SA",209
630,19813.2074202346,149.70364814,-29.2295385,253,224,502,447,192,155,159,110,325,357,421,373,431,387,366,307,203,157,81,66,13,21,2720,2413,226,191,443,480,3,4,5,6,451,490,2699,2397,106,114,2793,2492,35,33,2729,2431,615,774,2734,2469,200,104,986,556,1247,1.1,1047,2.7,5505,1024,68,158,50,889,1008,50,126,119,632,450,489,2384,2034,112,81,2794,2492,4,0,2259,2088,0,0,0,0,0,0,6,0,464,362,561,1429,650,1180,2564,5205,678,390,772,68,45,1619,1147,14,109,17,224,"NSW",29
631,5.09240958468917,151.01622016,-33.95201064,517,508,907,935,514,492,493,438,955,1016,1012,1074,1026,1049,773,832,450,511,352,547,159,312,6947,7526,209,189,78,67,7,11,0,0,85,78,4513,4848,2273,2439,4066,4360,2760,2962,6241,6689,2738,2883,6758,7192,328,448,2167,516,1459,1.1,1254,2.8,14725,3001,157,359,174,2045,3031,182,580,786,1693,85,80,6744,7270,328,365,4066,4360,359,426,4660,5292,130,112,423,433,6,0,90,100,980,837,638,4629,831,4875,5274,13948,1724,1757,1367,227,189,3760,3208,176,601,156,782,"NSW",121
632,2448.33962300668,150.38542978,-33.16051795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NSW",0
633,84.8897320991191,145.00758783,-37.60762679,1155,1064,1762,1713,920,882,1025,986,2462,2496,2000,2045,1659,1839,1279,1315,637,563,318,432,94,210,12987,13291,324,255,96,117,3,4,3,0,102,121,8087,8331,4601,4615,6860,7082,5880,5954,11201,11392,4863,5343,12730,12927,602,722,1842,543,1369,1.1,1284,3,26981,5687,257,563,186,3700,5685,380,841,735,3131,99,121,12572,12880,639,544,6860,7081,406,467,8063,8681,510,456,1042,991,0,8,493,420,1773,1618,814,8743,1069,8929,9070,25656,2252,4179,1910,390,388,7383,6087,318,891,247,1235,"VIC",152
634,104.727272640352,143.74622703,-37.62026234,148,107,343,318,170,142,79,73,138,161,314,314,320,332,265,233,128,99,43,43,8,3,1838,1744,116,83,20,15,0,3,0,0,20,18,1685,1596,165,150,1807,1717,52,42,1787,1684,428,583,1799,1720,74,58,1603,567,1432,1.1,1333,3,3651,859,34,104,15,450,872,33,80,47,372,25,14,1837,1732,92,80,1807,1717,3,13,1101,1162,0,0,0,0,3,0,10,8,624,490,270,1085,309,1014,1274,3518,449,645,56,38,41,1045,881,20,93,16,162,"VIC",16
635,3.87176644772411,115.78217915,-31.98123706,174,157,429,378,282,252,309,327,450,447,394,422,446,524,443,490,393,417,195,322,98,244,3373,3784,241,197,23,6,3,0,3,0,29,6,2129,2538,1097,1195,2855,3273,379,475,2765,3244,2119,2430,3035,3550,455,382,2600,825,2573,1.1,1673,2.2,7426,1420,58,214,88,1229,1442,86,382,423,1113,28,4,3299,3768,284,209,2855,3272,41,62,1996,2547,46,38,30,30,17,22,22,22,909,864,623,2035,969,2208,3570,6582,1201,710,975,79,54,1864,1728,333,875,264,959,"WA",68
636,7.96788298470679,145.08944365,-37.99600469,662,653,1100,1169,561,497,558,468,1098,1183,1496,1673,1333,1410,1008,1094,580,670,428,565,188,327,8612,9347,400,364,31,24,7,3,0,0,38,27,6614,7124,1972,2166,7437,8010,1200,1370,7877,8546,4067,4514,8433,9137,399,443,2000,678,1880,1.1,1389,2.4,18413,3713,174,551,208,2601,3720,252,822,753,2343,34,27,8562,9322,414,362,7438,8010,83,128,5288,6237,51,45,71,68,65,57,55,48,2543,2384,1172,5550,1573,5816,7943,17571,2388,2804,1896,195,177,5201,4801,341,1126,317,1510,"VIC",179
637,526.370822702787,152.76866374,-26.59701393,139,104,369,386,175,156,93,83,172,197,324,378,463,527,572,593,411,379,165,159,40,46,2720,2830,202,180,36,24,3,0,0,0,39,24,2206,2305,544,559,2678,2783,94,114,2586,2733,1012,1144,2671,2824,178,159,1600,481,1133,1.1,946,2.4,5830,1395,86,283,32,625,1401,94,325,178,520,37,21,2722,2864,164,121,2677,2782,46,86,1571,1796,5,4,0,0,5,9,19,35,926,800,559,1680,764,1597,2598,5497,1076,767,434,73,65,1406,1264,66,245,66,346,"QLD",22
638,7.21582522201224,138.47723777,-35.13636968,283,283,601,501,306,323,288,292,598,593,654,624,688,621,600,669,453,467,319,366,106,200,4652,4710,243,230,77,105,4,7,3,3,84,115,3373,3354,1243,1351,4420,4443,223,295,4175,4219,1342,1520,4521,4520,276,322,1300,466,1035,1.1,848,2.3,9641,1687,148,498,149,1526,1714,174,532,468,1268,84,113,4549,4602,264,224,4421,4443,43,51,2260,2623,7,3,14,13,3,3,26,44,1882,1658,568,3098,703,3134,4459,9043,1237,1230,1416,203,156,2372,2008,42,222,45,336,"SA",109
639,4.62529133084178,144.91855463,-37.65116522,616,619,1336,1293,675,656,607,628,1031,1091,1027,1093,951,1023,579,673,349,327,121,110,12,26,7109,7422,195,117,42,54,3,3,3,6,48,63,3622,3743,3290,3372,1833,1865,5132,5323,6077,6258,2157,2290,7084,7300,184,249,1400,316,890,1.2,879,3.4,14817,2839,205,277,83,1944,2829,273,465,363,1702,49,59,6893,7088,360,393,1833,1864,175,231,2898,3068,71,81,3087,3158,0,0,52,49,533,455,338,4506,426,4694,4381,14385,983,1809,1187,350,248,2985,1986,60,297,33,376,"VIC",42
640,21.0046757422609,145.72621291,-16.83823138,192,186,343,306,161,151,136,151,367,411,499,507,542,540,456,428,230,192,70,72,20,33,2797,2823,219,155,100,109,70,71,25,29,195,209,2121,2120,632,660,2572,2536,203,267,2513,2494,1079,1235,2738,2797,318,279,1509,635,1311,1.1,977,2.1,6136,862,87,367,45,1123,859,104,405,133,982,196,207,2580,2600,240,170,2571,2535,62,68,1405,1550,3,3,13,6,5,3,29,22,1042,941,353,1849,538,1738,2939,5533,542,787,1174,142,106,1683,1610,60,203,78,383,"QLD",27
641,16.2152040482059,152.87886215,-27.57240683,347,342,806,736,366,360,215,226,447,516,742,818,638,668,428,479,294,282,127,129,18,35,4260,4453,168,138,28,29,5,5,0,3,33,37,2924,3050,1409,1424,3872,4006,466,476,3776,3892,2231,2331,4279,4466,58,90,2189,744,2098,1,1943,3,8894,2091,53,168,34,931,2108,98,276,143,892,36,38,4292,4431,100,124,3873,4006,65,78,2802,3114,54,65,36,25,7,11,34,25,1168,1019,785,2362,943,2440,3081,8743,782,1531,589,103,88,2509,2352,280,663,203,791,"QLD",20
