id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,AUS_MORT_DTH
649,-0.099041514,0.761230046,0.74567935,0.099980444,0.129853322,0.38429817,0.405220226,0.587222448,0.439896594,0.416499562,-0.156721688,0.23184476,-0.117443561,0.481025072,0.209186766,0.640796771,0.309369666,0.679007255,0.474236942,0.377402186,0.035277984,-0.076106763,-0.214378606,-0.163091624,-0.186250183,0.436154991,0.168353188,0.501856067,0.092548948,0.85281433,0.372042729,0.739418724,-0.090303795,0.337849399,0.073975169,0.939766516,0.342410691,0.901800815,0.530013662,-0.480249642,-0.526049783,0.68677515,0.527268484,-0.558543166,-0.565985197,0.411540284,0.266535632,-0.277602363,-0.238367421,0.232085167,0.167663202,1.026489513,0.004453954,-0.301641281,-0.194151767,-0.207018338,0.077890792,-0.176146307,0.314351638,0.293995037,0.363728227,1.179357613,0.800059482,0.300337864,0.44090043,0.273509091,0.284534763,0.016426051,-0.156675239,-0.000626062,0.934753798,0.347443812,0.362113044,0.126919459,0.594798949,0.429678306,0.686769513,0.527671654,-0.367815425,-0.335327002,0.534915439,0.350026364,-0.388584137,-0.352153375,-0.324354742,-0.313249509,-0.096422234,-0.118526646,-0.3771868,-0.244704602,0.035844874,-0.026734517,0.399018717,0.22420519,0.284963896,0.068532449,0.042327823,0.198900749,0.218136335,0.290869557,-0.162514399,0.264319957,0.130855825,0.287912948,0.14602338,-0.528623536,-0.641248374,-0.494484674,-0.530203395,0.781760702,0.883613127,0.106803964,-0.282343281,0.326313633,0.517938041,1.766464701,-1.646704761,0.305392038,1.873299715,2.463942286,49.75692407,-0.04282817
650,0.004126079,-0.416739687,-0.433536182,-0.728057848,-0.785910881,-0.678278345,-0.681952554,-0.645053345,-0.722630077,-0.806508952,-0.827073817,-0.771541361,-0.787091281,-0.654308724,-0.699866539,-0.496215071,-0.502466758,0.103521831,-0.143859087,0.245866975,-0.045902567,-0.101171181,-0.410908403,-0.363503725,-0.370421809,-0.585920796,-0.657446594,-0.031152478,0.001816282,-0.302740273,-0.27367538,-0.092812413,-0.217637948,-0.276889007,-0.258534379,-0.321846474,-0.313594888,-0.428494171,-0.510061631,-0.650437443,-0.677760791,-0.392544087,-0.48965679,-0.567862688,-0.567354059,-0.517316463,-0.594830285,-0.780188194,-0.785435972,-0.573569595,-0.6544501,-0.247579677,-0.27620907,-0.991163246,-0.934850869,-0.984875059,0.077890792,-1.018094118,-0.559806106,-0.624266476,-0.483637014,-0.153534704,0.133720637,0.12058555,-0.650617443,-0.485122542,-0.630652296,-0.451985296,-0.309636642,-0.769827421,-0.311660922,-0.313492726,-0.550445985,-0.625418134,-0.383477245,-0.390278141,-0.39167743,-0.490468525,-0.345291227,-0.378535979,-0.569921575,-0.649092206,-0.388584137,-0.352153375,-0.318270362,-0.313249509,-0.12068554,-0.101706173,-0.132744808,-0.146682836,-0.37183396,-0.444657974,-0.03728981,-0.589149312,-0.110334473,-0.712352416,0.100570578,-0.615499836,-0.037885542,-0.564687688,-0.633153253,-0.408780067,-0.609003025,-0.669595461,-0.737319201,-0.64245875,-0.753265494,-0.668363076,-0.764491474,2.42519627,2.616803612,-0.582348704,-2.201647514,-0.621701287,-1.832679354,-3.785367313,-6.556282109,-2.70878968,-3.437283789,0.950347561,79.53781722,-0.12573209
651,-0.124760184,0.814729605,0.732729182,-0.784606805,-0.730280345,-0.487900053,-0.538718127,-0.303475143,-0.168402245,-0.527267124,-0.507527724,-0.695270456,-0.656595828,-0.64599126,-0.604176718,-0.583496063,-0.529084345,-0.621589803,-0.668707871,-0.781751861,-0.769147478,-0.79044267,-0.832728455,-0.781028934,-0.830850874,-0.68155554,-0.671819197,-0.737215745,-0.740541899,-0.393267592,-0.461141927,0.115245371,-0.217637948,-0.276889007,-0.258534379,-0.377136287,-0.489835192,-0.712156496,-0.668786165,-0.425096188,-0.456609919,-0.566975169,-0.55723469,-0.508361124,-0.507124159,-0.68568125,-0.674506632,-0.596946861,-0.580524648,-0.658659704,-0.649631147,-0.47922862,-0.608326982,0.465729939,0.152457429,0.324371422,0.077890792,0.679833967,0.838846285,-0.707730666,-0.574480675,-0.493558254,-0.904020186,-0.763196661,-0.709898155,-0.557048695,-0.483380815,-0.845450829,-0.874137057,-0.63045622,-0.382023043,-0.489742469,-0.659523471,-0.641967015,-0.623599583,-0.649490179,-0.566968128,-0.557638909,-0.382831558,-0.371888444,-0.549354204,-0.570226704,-0.343088327,-0.34561768,-0.324354742,-0.322881167,-0.12068554,-0.118526646,-0.426075198,-0.519165545,-0.688917497,-0.666074374,-0.850174151,-0.618698522,-0.725898599,-0.626769369,-0.843431118,-0.654053293,-0.775682575,-0.461317019,-0.78515384,-0.722893411,-0.54901447,-0.593957454,-0.543462014,-0.590284277,-0.658630341,-0.550574481,-0.656221983,2.14048539,1.462130862,-8.051557891,-8.323578705,-0.808613425,-4.821015334,-5.105651902,-6.49124341,-4.351834872,-14.93055648,1.106519302,35.42945086,-0.328201866
652,-0.124492592,0.630572551,-0.254101063,1.315783011,1.37940074,1.39374586,1.398468791,1.447653616,1.413174738,0.75936611,0.676876815,0.377606933,0.395953024,1.364755592,1.385374156,1.78488545,1.793300179,1.516338547,1.374738915,1.006304913,0.765902946,0.406383279,0.471078979,0.538350728,0.173721631,1.26893314,1.219740349,1.007175856,0.834907129,-0.3506665,-0.393445674,-0.127488711,-0.058470257,-0.092467485,-0.092279605,-0.3570309,-0.387028348,1.422247037,1.303739238,0.838705813,0.892183967,1.582188036,1.453411397,0.296702208,0.347045332,1.481017733,1.380568885,1.602613059,1.519656837,1.358516134,1.324854335,-0.435606417,-0.591954972,1.07422513,0.437341699,1.09348818,0.077890792,1.271202072,0.838846285,1.181637471,1.655387675,0.268094498,0.242956514,0.480090179,0.743890736,1.646162935,0.484403201,0.852071896,0.243937958,0.606862147,-0.36191958,-0.382034293,1.390462019,1.324485604,-0.281202916,-0.42201839,1.581742656,1.453808762,0.12020887,0.24300854,1.459392424,1.401877488,0.265418135,0.301416134,0.03766587,0.068806265,0.07948674,0.150600916,0.242066246,0.284612932,1.328086115,1.095569864,1.959860534,1.183803236,1.872057348,1.064100212,0.872971137,1.3426533,1.406178736,1.673177343,-0.29199638,0.515610632,0.840720398,1.526771822,1.553426555,1.416061371,1.446518989,1.199427504,1.509167839,2.280888865,1.215468331,0.894300243,0.64662602,1.349660163,1.020754472,-0.511000681,1.088465592,0.621703215,1.178726658,1.128902022,24.41809036,0.195896904
653,-0.124740536,0.635842678,-0.316708302,2.176134993,2.089759888,1.851981982,2.11698903,2.031363202,1.953884818,2.272220573,2.580260064,2.953868595,2.901122314,2.847343498,2.685160899,3.339430687,3.064289991,3.780873691,3.149100791,2.831355965,2.666265849,2.781236864,2.973238833,2.89319291,2.685152895,3.007776544,2.943202929,3.333031324,3.400167063,0.144571186,0.085635503,0.045892776,-0.058470257,-0.092467485,-0.092279605,0.135551064,0.063363542,3.827397409,3.689581519,0.89543508,0.970681205,3.867881249,3.707907861,0.164795126,0.279286695,3.314787702,3.221379631,3.09908395,3.038298707,3.060993632,3.01148772,0.475947218,0.689739504,1.101234055,0.978621812,0.89421702,0.077890792,0.503425854,-0.384974557,2.960963437,2.738641077,3.260301739,4.093521147,2.966663859,3.278846898,2.754582807,2.59880089,3.441449826,2.523791246,3.129374484,0.135641135,0.05369424,3.076296516,3.01724519,1.96883233,1.789218996,3.867843445,3.707476908,0.026358044,0.183180725,3.743425411,3.626911277,-0.195226944,-0.188760998,-0.220920282,-0.162353531,0.00669682,-0.034424283,-0.018671879,-0.10747413,2.484434411,2.15421703,3.398639846,3.183633611,3.223151773,3.062005017,3.718266518,3.037687332,3.494711875,2.783862199,3.268195144,1.583596002,1.5105926,3.611974156,3.709764662,1.406575104,2.321411325,1.603274116,2.687707873,1.440711773,1.638818155,2.147403245,2.101674936,3.382955064,1.584522138,0.008301546,0.583241462,0.781170706,4.767660447,1.132168242,18.70293137,1.169497876
654,0.007532548,-1.289342954,3.000148073,-0.675548103,-0.678929082,-0.793390801,-0.806402138,-0.95204135,-0.862313514,-0.834786606,-0.708980696,-0.769846452,-0.76476969,-1.155435913,-1.208218716,-1.338358697,-1.289903726,-1.467553377,-1.377386938,-1.410654589,-1.293131036,-1.204005563,-1.149093494,-0.998142043,-0.973165313,-1.140996681,-1.127368226,-1.33252399,-1.21070208,4.915893416,5.022254594,-0.231517603,-0.217637948,0.46079708,-0.036861347,4.644183942,4.684775974,-1.061831301,-1.033264724,-0.920689367,-0.920045535,-1.539482287,-1.500882722,0.099558472,0.089014965,-1.112484084,-1.094422517,-1.043099673,-1.082908487,-1.123278712,-1.117069543,-0.485245476,-0.678492738,-2.71179064,-1.974678454,-1.851879404,4.05737166,-0.815625716,4.335477262,-1.152562157,-1.289015688,-1.296013832,-1.450199567,-1.152660009,-0.953607749,-1.28615275,-1.272335177,-1.340093212,-1.041666212,-0.835789363,4.63379103,4.694937485,-1.456292553,-1.430903096,-1.10829097,-1.141464047,-1.539465412,-1.50046684,-0.412863822,-0.438363793,-0.955427951,-0.984620581,-0.388584137,-0.365224765,-0.333481312,-0.322881167,-0.12068554,-0.118526646,-0.458667464,-0.538769898,-1.373415291,-1.320636609,-1.478666197,-1.129048422,-1.477162166,-1.069673725,-1.357452745,-1.120978492,-1.425196202,-1.355363343,-0.754753723,-0.624172074,-0.698985858,-1.3079344,-1.301443614,-0.704119491,-0.876870592,-0.735670845,-1.009429011,1.175187973,1.339422167,23.68085418,22.38687436,-1.143945333,16.12386888,-64.9763243,10.82943174,8.672910494,49.50748046,1.115006611,2423.963432,-0.440116339
655,-0.117639154,0.571158028,1.49011334,-0.764410749,-0.867217049,-0.589730302,-0.663167711,-0.5672254,-0.609982144,-0.541405951,-0.886120378,-0.598660644,-0.847187871,-0.542022964,-0.715814843,-0.55754766,-0.66882668,-0.765461159,-0.913814917,-0.876292794,-0.972098856,-0.947095281,-1.000497794,-0.881234984,-0.948051,-0.729208591,-0.885533556,-0.377261923,-1.037485171,0.144571186,-0.435104907,0.774095021,-0.217637948,0.214901718,-0.258534379,0.266236075,-0.465357372,-0.520337621,-0.758323082,-0.800927582,-0.822678769,-0.737960699,-0.775845127,-0.591519937,-0.602944454,-0.805398875,-0.838883962,-0.806744909,-0.847356217,-0.848086495,-0.868411592,0.161566509,-0.645748718,0.454608617,0.518058909,0.869745123,0.077890792,1.309290187,1.013677834,-0.837201187,-0.595092262,-0.6703705,-1.02417965,-0.912990257,-0.695783699,-0.678944596,-1.167141262,-1.085277439,-1.063517841,-0.942179592,0.271339511,-0.460367512,-0.733024915,-0.861876185,-0.641386423,-0.829351593,-0.737090549,-0.775840883,-0.412863822,-0.421744956,-0.69490791,-0.766690468,-0.388584137,-0.384831851,-0.333481312,-0.313249509,-0.12068554,-0.101706173,-0.572740393,-0.656396017,-0.946862438,-0.976057335,-0.837188778,-0.850584688,-0.798664966,-0.893188911,-1.024804529,-0.859342213,-0.904324109,-0.567986752,-1.057628966,-1.019057421,-0.998928636,-0.776749304,-0.773505876,-0.595027411,-0.703050923,-0.634709192,-0.720118731,1.948907649,1.70511742,-16.6132849,-17.94022695,-0.948819512,-7.756785548,1.365431894,-17.31014306,-12.39558214,-36.38525886,0.929865371,537.2254563,-0.378114105
656,-0.124531669,0.265246484,-1.544311076,-0.861351817,-0.807307241,-0.742475676,-0.731262766,-0.852594532,-0.826266176,-0.877203086,-0.893067032,-0.868151173,-0.845470825,-0.89135644,-0.799543437,-0.965645271,-0.941656954,-1.012919891,-0.959106436,-0.814635664,-0.732247227,-0.715249416,-0.669752525,-0.463709775,-0.420650435,-0.945454851,-0.899281264,-1.104091757,-1.062230443,-0.382617319,-0.346579037,-0.127488711,-0.058470257,-0.276889007,-0.258534379,-0.40226802,-0.357654964,-0.896321749,-0.825249666,-0.722136933,-0.723047659,-0.859416415,-0.800270875,-0.574314665,-0.582411534,-0.90915415,-0.857905792,-0.902349083,-0.930342111,-0.927436398,-0.902465523,-0.513825541,-0.54751666,-0.284164918,-0.189403695,-0.119618706,0.077890792,-0.005752108,0.489183187,-0.95299415,-0.817239365,-1.119201586,-1.122491938,-0.733237942,-1.017593279,-0.815982845,-0.988311607,-0.969111424,-0.619201386,-0.963457638,-0.397100641,-0.362450988,-0.916946338,-0.872060112,-1.001569931,-1.019793091,-0.859406416,-0.801080663,-0.386585591,-0.425068724,-0.900581627,-0.867488979,-0.326027398,-0.326010595,-0.333481312,-0.322881167,-0.12068554,-0.118526646,-0.507555862,-0.636791664,-0.839909657,-0.7906211,-0.891727344,-0.945242324,-0.934364406,-0.891254831,-1.000960179,-0.915195298,-0.799645213,-0.723042757,-0.975436056,-0.99213342,-0.848957247,-0.93146341,-0.914375432,-0.523880402,-0.687600286,-0.573010404,-0.73076819,1.750964639,1.857587601,-42.41163332,-38.77496535,-1.088553539,-42.6196535,-30.85953609,-55.35291492,-39.16726716,-118.1035113,1.172246637,434.1324035,-0.224489241
657,-0.125814879,-1.184529314,3.305216601,-0.970410519,-1.025550112,-1.034684218,-1.078782359,-1.081754591,-1.150692223,-0.972640167,-0.910433667,-0.851202083,-0.848904916,-1.07018191,-1.066677522,-1.199180899,-1.227796022,-1.217217217,-1.166914584,-1.18868892,-1.160290134,-1.110013996,-1.086779168,-1.048245068,-0.922936688,-1.162358394,-1.171423379,-1.194080212,-1.15296311,-0.089734816,-0.164319893,0.045892776,-0.090303795,0.030480196,0.129393427,-0.075555492,-0.156936839,-1.300050252,-1.3036843,-0.676438357,-0.686818164,-1.290971832,-1.282272285,-0.424485425,-0.462636164,-1.23866266,-1.244084845,-0.949487253,-1.001199298,-1.167174403,-1.189996357,-0.405522138,-0.425896016,0.386291925,0.85042389,0.285915584,0.077890792,0.6176902,0.664014736,-1.183336663,-1.171453304,-1.241610064,-1.111568351,-1.137680649,-1.028884843,-1.176370727,-1.061947347,-1.119003056,-1.052592027,-1.013461046,-0.090522827,-0.142138809,-1.200212178,-1.208129697,-0.516878544,-0.337377725,-1.29095747,-1.282264866,-0.330275095,-0.332003234,-1.193271146,-1.21141723,-0.252096707,-0.30640351,-0.242215612,-0.268301771,-0.12068554,-0.118526646,-0.507555862,-0.499561192,-1.104145938,-1.083997831,-1.200779218,-1.164106806,-1.260829726,-1.152355652,-1.269502277,-1.179632469,-1.229711518,-1.078241973,-0.920265473,-1.037006755,-1.028922913,-1.146917127,-1.144419293,-0.523880402,-0.733952198,-0.505702636,-0.807089306,1.686722548,1.591325523,18.25574838,17.29062776,-1.353645395,12.90251255,0.75594321,12.27456679,11.26850264,36.67788752,1.093979081,2625.504227,-0.427214079
658,-0.097751927,0.822882769,0.454957214,0.265588103,0.194042402,0.641087495,0.733954975,0.444537883,0.647168792,-0.202074109,-0.257448173,-0.308831207,-0.206729924,0.229421795,0.358702112,0.768179841,0.943755506,2.149372514,2.059440119,3.505473922,3.013128205,3.426645622,2.40761649,2.091544507,1.588494576,0.829539144,0.887295791,2.786178402,2.913510034,1.204273333,1.179190365,0.080569074,0.16436451,-0.092467485,-0.092279605,1.140820379,1.125700933,1.585843184,1.576872054,-0.366003202,-0.332071032,1.563237499,1.576354325,-0.510511783,-0.507808589,1.177733083,1.191786188,0.019832845,0.032294265,0.891871171,0.919098532,0.934732464,1.569150312,-0.422387063,-1.006071936,-1.086258631,0.077890792,-1.096274986,-0.559806106,1.056363473,1.185138136,1.628188699,2.231049459,3.026581297,0.27246793,1.191892496,1.199721822,1.324230534,1.955648893,0.272796827,1.130762564,1.140567658,0.89944552,0.918401522,0.096767432,0.397938057,1.563223,1.576343826,-0.17635974,-0.129253418,1.300127137,1.292212442,-0.360149256,-0.33254629,-0.324354742,-0.313249509,-0.10248806,-0.084885701,-0.279410003,-0.225100249,0.652396196,0.57939288,1.627434989,0.894321153,1.697024737,0.862472355,1.630126949,0.906373157,2.42017671,0.192997327,0.854200638,1.359229328,0.690749009,0.218005093,0.308217226,-0.334155045,-0.148759311,-0.38791404,-0.052752688,0.435106397,-0.435003949,4.388165889,3.408560482,1.170812668,1.786393427,1.188335731,-0.83467472,0.996894938,5.526951267,1.108298069,156.8127465,0.890250512
659,-0.125603442,0.810107218,0.901620147,-0.497822811,-0.473524027,-0.472404145,-0.569243497,-0.558577851,-0.596464392,-0.502524177,-0.587414248,-0.568152282,-0.551856056,-0.612721405,-0.584241338,-0.628316032,-0.553483801,-0.673383491,-0.644730007,-0.559786193,-0.322654446,-0.138767807,-0.108923593,-0.09628759,-0.43739331,-0.597094615,-0.57652259,-0.578005401,-0.641560808,-0.286764863,-0.362201249,0.045892776,0.068863895,-0.276889007,-0.258534379,-0.286662048,-0.3527594,-0.467718978,-0.476598339,-0.603950961,-0.56378884,-0.407618378,-0.409051824,-0.56356137,-0.555718737,-0.549241163,-0.549967477,-0.545161267,-0.584993119,-0.561413865,-0.551645779,-0.489758118,-0.584938396,0.386291925,-0.426807254,-0.436005372,0.077890792,-0.436749201,0.139520089,-0.614319161,-0.526386972,-0.80637992,-0.636392289,-0.208960359,-0.647794552,-0.51767859,-0.336109335,-0.451985296,-0.437104478,-0.651734266,-0.286531593,-0.347763509,-0.569240875,-0.554448894,-0.668066683,-0.575429597,-0.408043638,-0.409049878,-0.322767029,-0.315384397,-0.528259464,-0.503961017,-0.365836232,-0.35868907,-0.333481312,-0.300407298,-0.12068554,-0.101706173,-0.507555862,-0.597582957,-0.43474736,-0.493092811,-0.650199409,-0.563606776,-0.572499232,-0.548922642,-0.585443077,-0.557010618,-0.436422059,-0.58008332,-0.411344989,-0.274160062,-0.379046896,-0.627192336,-0.600326789,-0.528623536,-0.585239814,-0.528138558,-0.592325234,1.581176201,1.774221763,-2.060879126,-2.253084055,-0.702563563,-2.993480292,-2.773362635,-5.92982507,-1.693646384,-7.459358586,1.096278353,80.7769771,-0.108348291
660,-0.125396363,0.641600498,-0.306414278,1.020920594,1.221067677,1.588551555,1.274019207,1.382796995,1.471751663,1.491050395,0.843596516,1.065739982,0.564223477,2.140359082,1.558811958,2.376980829,1.826572164,2.31338586,1.896923491,2.136685632,1.931950863,2.148360315,1.990589848,2.37546165,1.831266265,1.998517785,1.598427196,0.723366111,0.719429189,2.375803345,1.804078858,0.357979453,0.037030357,0.706692442,-0.036861347,2.352169904,1.698481923,1.798231164,1.295599519,1.613217888,1.431852477,1.336261746,1.230322906,1.062336793,1.215587868,1.61745782,1.596987072,1.395470682,1.374112345,1.537137831,1.566444489,2.252423857,0.694417221,1.418986113,-0.156167197,0.434494958,0.077890792,0.056391659,0.314351638,1.744437901,1.829441076,1.995414133,1.854185687,2.667076668,2.029247127,1.512910273,1.662575048,1.444143839,1.98114246,1.366488384,2.352047955,1.703587672,1.80663458,1.417413936,1.497481073,2.117201575,1.336680231,1.23072167,0.345450852,0.405873146,1.980959874,1.903070082,-0.070113465,0.00077416,0.12893157,0.113754003,1.395771132,1.350461296,0.111697183,0.323821638,0.532860736,0.435472219,0.970375123,1.588477151,0.764828583,1.683972903,1.334222484,1.553379246,1.513380014,0.82201885,1.385639727,0.901521312,0.520781436,1.310172075,1.449389865,1.273767354,0.840081475,1.24429935,0.9891193,1.285221027,1.338337644,2.426911388,2.096533856,1.994546818,0.845999578,1.911037268,1.939557468,0.5182492,4.228384191,1.28734281,12.17928223,0.869629304
661,0.70750792,0.316513153,1.906495553,-0.756332326,-0.794469425,-0.780108595,-0.865104772,-0.79638546,-0.920890439,-0.714606578,-0.702034042,-0.649507914,-0.768203781,-0.781150046,-0.897226796,-0.826467473,-0.892858043,-0.676260918,-0.873851811,-0.70365283,-0.835567929,-0.727781625,-0.818348226,-0.697523892,-0.788993687,-0.833716662,-0.937712354,-0.432639434,-0.641560808,-0.036483452,-0.09662364,-0.127488711,-0.122137334,0.153427877,0.184811685,-0.040371066,-0.093294507,-0.767166896,-0.883584323,-0.816685711,-0.806073584,-0.791797452,-0.884539702,-0.57718221,-0.593362425,-0.851385645,-0.943683482,-0.940192402,-0.96162141,-0.885904321,-0.963184325,0.572216909,-0.138216417,-0.646402264,-0.141922984,0.006236763,0.077890792,-0.035821672,-0.210143008,-0.823989909,-0.824873286,-0.53436108,-0.614545114,-0.583444347,-0.746595738,-0.862924124,-1.030389173,-0.976606006,-0.743027283,-0.870898138,-0.035238303,-0.098076373,-0.889089626,-0.961487719,0.256848991,-0.205126685,-0.790926758,-0.885348963,-0.379077525,-0.408449886,-0.83255109,-0.913688296,-0.388584137,-0.384831851,-0.333481312,-0.313249509,-0.12068554,-0.118526646,-0.621628792,-0.656396017,-0.782029329,-0.872268397,-0.964445432,-0.836561335,-0.932397747,-0.937189234,-0.756653322,-0.926398866,-0.713884191,-0.957276296,-0.713094303,-0.974184086,-0.918943895,-0.815714338,-0.940223057,-0.723092027,-0.816999373,-0.685190019,-0.890510062,1.882064008,1.719245107,-12.09566077,-13.87937381,-0.482568719,-7.785643334,-0.252789903,-15.87013518,-10.75579233,-25.46656836,0.959111035,927.5129801,-0.309382305
662,-0.123120234,0.51453159,0.448183768,0.148450979,0.25395221,-0.118211974,-0.12779969,-0.204028324,-0.258520592,-0.230351762,-0.055995202,-0.232560303,-0.148350379,-0.194768854,-0.26128819,-0.286268901,-0.327234305,-0.287808257,-0.372980891,0.019790831,-0.200883619,-0.213961061,-0.185618148,-0.363503725,-0.219735934,-0.246105245,-0.252514124,0.820276756,0.942136644,4.04789618,4.496306779,0.115245371,0.291698662,0.214901718,0.295648201,3.85504753,4.298026416,0.04363857,0.034847381,-0.742622502,-0.772863214,-0.047988864,-0.055692682,-0.516246873,-0.533132525,-0.197689408,-0.220136111,-0.63147059,-0.578609589,-0.292974831,-0.301702775,0.52257785,0.778616128,-0.608272017,-0.16566334,-0.373077638,0.077890792,-0.450781665,-0.035311459,-0.174927608,-0.415695116,-0.167135646,-0.254066723,0.869553526,-0.060633213,-0.423038915,-0.146760288,-0.673075453,0.06184105,0.035546615,3.854781831,4.298375562,-0.530644226,-0.560813849,0.812687737,1.00629284,-0.04841776,-0.054471671,-0.356553326,-0.411773654,0.128314323,0.066763883,-0.257783683,-0.247582254,-0.318270362,-0.310038956,-0.12068554,-0.096099349,-0.360890667,-0.558374251,-0.860041945,-0.883339217,-0.268429447,-0.33923312,-0.257833864,-0.363734467,-0.238331894,-0.298010472,-0.435160867,-0.484410466,0.192153637,0.192522621,-0.259069785,-0.312606988,-0.383852931,-0.632972482,-0.558201199,-0.544965501,-0.533753214,-2.300398397,1.636945523,-0.67590912,-0.734769101,-0.199488704,0.688136746,11.46771726,-3.108654631,-0.080656152,-0.375292563,1.062085109,382.8836856,-0.107850572
663,-0.125695863,0.817435795,0.737536177,-0.501862022,-0.464965483,-0.558738487,-0.536370022,-0.506692554,-0.357650773,-0.594426551,-0.517947706,-0.480017015,-0.483174239,-0.562816623,-0.658002242,-0.755699101,-0.564574462,-0.702157762,-0.652722629,-0.777641386,-0.621546476,-0.495935761,-0.382147945,-0.530513808,-0.445764747,-0.64178989,-0.587458266,-0.875659523,-0.798280868,-0.196237544,-0.21118653,-0.023459819,-0.122137334,-0.092467485,0.129393427,-0.19618781,-0.205892479,-0.671974986,-0.621756674,-0.396731555,-0.35773359,-0.541133527,-0.488028407,-0.471799922,-0.459898442,-0.677700075,-0.619953458,-0.62549533,-0.620740889,-0.608348489,-0.55903484,-0.516833968,-0.629376708,0.386291925,-0.051709632,-0.144090603,0.077890792,-0.20822051,0.139520089,-0.645559947,-0.647002925,-0.643168616,-0.554465382,-0.628382426,-0.621447568,-0.641088726,-0.283512377,-0.328324701,-0.506301303,-0.580452812,-0.211143606,-0.200888723,-0.634687366,-0.580863454,-0.645833133,-0.591299721,-0.541557437,-0.487618873,-0.31150493,-0.312060629,-0.611056318,-0.55809355,-0.360149256,-0.3194749,-0.266553132,-0.265091218,-0.10248806,-0.101706173,-0.55644426,-0.558374251,-0.506468636,-0.480638139,-0.881339046,-0.591152649,-0.784898356,-0.530065361,-0.655803452,-0.583866231,-0.662175339,-0.386538236,-0.565597437,-0.498526737,-0.409041174,-0.607709819,-0.577710117,-0.628229348,-0.697256934,-0.651536134,-0.734318009,1.497657203,1.723115354,-5.08997485,-4.0894339,-0.738370001,-4.127969673,-1.456086243,-4.757260065,-2.56056815,-8.306495783,1.251519726,34.03130127,-0.209239641
